,bearing,cruise,dx,latitude,longitude,month,station,year
0,0.0,15.0,0.0,-53.00800000000002,0.030599999999999995,1.0,16.0,2005.0
1,178.25159611793538,15.0,54.84492810081346,-53.501,0.0053,1.0,21.0,2005.0
2,179.99322340957156,15.0,55.26387893347859,-53.998000000000026,0.005199999999999998,1.0,25.0,2005.0
3,-178.246834196282,15.0,57.18129417058768,-54.51199999999998,0.0323,1.0,26.0,2005.0
4,178.6522294195955,15.0,54.50077535914941,-55.001999999999974,0.012199999999999996,2.0,27.0,2005.0
5,179.65532077650815,15.0,55.48728509916355,-55.501,0.0069,2.0,28.0,2005.0
6,179.66651753483464,15.0,7.561383310342407,-55.569,0.0062,2.0,29.0,2005.0
7,179.57825987206286,15.0,48.148722162426246,-56.001999999999974,0.0005000000000000003,2.0,30.0,2005.0
8,-179.86582698703737,15.0,55.04164157100375,-56.49700000000001,0.0025999999999999986,2.0,31.0,2005.0
9,-178.3613145640392,15.0,51.727058565029,-56.961999999999996,0.027000000000000014,2.0,33.0,2005.0
10,178.68737418534062,15.0,59.72757866385086,-57.49900000000002,0.004100000000000002,2.0,34.0,2005.0
11,179.74286390282325,15.0,55.15324670057356,-57.99499999999997,-9.999999999999999e-05,2.0,35.0,2005.0
12,179.54169844725175,15.0,55.93286297909598,-58.498000000000026,-0.0078000000000000005,2.0,36.0,2005.0
13,-173.89769939056256,15.0,66.99198099618606,-59.09699999999999,0.11690000000000005,2.0,37.0,2005.0
